Date,Region,Mean Temperature_lagged12,Total Precipitation (mm)_lagged12,No days with precipitation 1mm or more_lagged12,Heating Degree Days_lagged12,Cooling Degree Days_lagged12,Region population_lagged12,w/m_ratio_lagged12,Boomers_proportion_lagged12,Gen_Alpha_proportion_lagged12,GenX_proportion_lagged12,GenZ_proportion_lagged12,Silent_proportion_lagged12,Millenials_proportion_lagged12,CPI_lagged12,Total employment_lagged12,% employees in Accommodation and food services_lagged12,% employees in Agriculture_lagged12,"% employees in Business, building and other support services_lagged12",% employees in Construction_lagged12,% employees in Educational services_lagged12,"% employees in Finance, insurance, real estate, rental and leasing_lagged12","% employees in Forestry, fishing, mining, quarrying, oil and gas_lagged12",% employees in Health care and social assistance_lagged12,"% employees in Information, culture and recreation_lagged12",% employees in Manufacturing_lagged12,% employees in Other services (except public administration)_lagged12,"% employees in Professional, scientific and technical services_lagged12",% employees in Public administration_lagged12,% employees in Transportation and warehousing_lagged12,% employees in Utilities_lagged12,% employees in Wholesale and retail trade_lagged12,GDP_per_capita_lagged12,New Housing Price Index - Total (house and land)_lagged12,WFH proportion_lagged12,Total immigrant_lagged12,% immigrant_South Asian_lagged12,% immigrant_Chinese_lagged12,% immigrant_Black_lagged12,% immigrant_Filipino_lagged12,% immigrant_Arab_lagged12,% immigrant_Latin American_lagged12,% immigrant_Southeast Asian_lagged12,% immigrant_West Asian_lagged12,% immigrant_Korean_lagged12,% immigrant_Japanese_lagged12,% immigrant_Visible minority_lagged12,% immigrant_Multiple visible minorities_lagged12,% immigrant_Other Population_lagged12
1/8/19,Alberta,16.15059761,30.61532258,5.391129032,79.67250996,26.91155378,4298850,1.016472616,0.155596106,0.189188213,0.195753998,0.197833412,0.030404729,0.231045093,141.6,2293100,0.058959487,0.022633117,0.037503816,0.101521957,0.064759496,0.047708342,0.065675287,0.120884392,0.033448171,0.058872269,0.048842179,0.075487332,0.046443679,0.060224151,0.009506781,0.147529545,75694.61284,99.4,7.5,4082138.966,0.008598793,0.004134097,0.006742202,0.004264113,0.003306984,0.001434727,0.000957793,0.001131446,0.000470129,0.000150918,0.000386069,0.000752206,0.967670524
1/8/19,Atlantic,18.95984252,81.01391304,7.513043478,25.06850394,56.04409449,2416553,0.970196706,0.238219322,0.142389897,0.224985852,0.170634339,0.045063444,0.178431978,136.4003653,1117800,0.074968688,0.014224369,0.039184112,0.070227232,0.07631061,0.045356951,0.030059045,0.157720522,0.03471104,0.070764001,0.041152263,0.051798175,0.070406155,0.048309179,0.009214529,0.165593129,45471.83275,100.5,5.834667741,2334674.786,0.033302878,0.020967079,0.011906424,0.012251571,0.007201833,0.003926945,0.015090153,0.001814994,0.000950119,0.001158654,0.000827534,0.001129496,0.889472318
1/8/19,British Columbia,17.62570093,16.63598131,3.602803738,46.95186916,36.3911215,5031363,0.982149526,0.206196043,0.143182236,0.210618686,0.194629772,0.043923107,0.201154197,129.6,2615300,0.077390739,0.008106145,0.0394601,0.092876534,0.063740297,0.063587351,0.018621191,0.129813023,0.050242802,0.068137499,0.045424999,0.085114518,0.043130807,0.056819485,0.00573548,0.151799029,53968.21476,107.8,8.3,4744269.127,0.024535919,0.011615798,0.028369961,0.006754234,0.010645937,0.002922812,0.002471656,0.001898145,0.002873558,0.000983759,0.000967853,0.002818609,0.903141759
1/8/19,Manitoba/Saskatchewan,16.8115942,30.30675676,4.527027027,69.97173913,39.23768116,2511766,1.010784686,0.174404084,0.191856749,0.188543704,0.202382203,0.041007022,0.201451901,135.766631,1221800,0.06212146,0.054755279,0.031265346,0.077672287,0.076771976,0.054182354,0.023735472,0.152070715,0.034948437,0.073579964,0.043787854,0.043624161,0.055901129,0.05311835,0.012604354,0.149860861,57542.19056,101.4735893,8.260108214,2364231.571,0.014757195,0.013561928,0.048900893,0.0052093,0.032451057,0.020062479,0.008338213,0.005082987,0.001202451,0.000624592,0.001416279,0.004025979,0.844366645
1/8/19,Ontario,20.08516129,89.44513889,8.069444444,22.61677419,84.82129032,14355515,0.977155561,0.189106514,0.159110938,0.211402017,0.200853774,0.043122842,0.196189072,135.9,7236100,0.064302594,0.009811915,0.043821948,0.073243874,0.073547906,0.079904921,0.004795401,0.117618607,0.040601982,0.107792872,0.03892981,0.087602438,0.047028095,0.052334821,0.007407305,0.151255511,55265.27463,104.4,7.1,13653453.63,0.104165474,0.05796867,0.053261116,0.025373047,0.019500187,0.017187808,0.011595174,0.014544023,0.006988558,0.002252388,0.008564557,0.012392141,0.666206857
1/8/19,Quebec,17.41028037,78.14450549,8.989010989,59.56728972,45.77009346,8397516,0.993750565,0.212451223,0.159063765,0.207954834,0.176755295,0.045711845,0.1978049,129.5,4241300,0.064154858,0.012614057,0.044939052,0.057223021,0.066512626,0.05611487,0.00964327,0.137646476,0.042982105,0.118077005,0.04008205,0.076910381,0.058095395,0.0493245,0.006413128,0.159267206,47706.05994,103,6.7,8143155.868,0.052352381,0.019072941,0.034008764,0.070278747,0.005719018,0.00945398,0.008361799,0.002540702,0.003339822,0.001431455,0.002474699,0.006224373,0.784741318
1/9/19,Alberta,6.672908367,39.15819672,7.786885246,321.7553785,0.863346614,4305144,1.016472616,0.155596106,0.189188213,0.195753998,0.197833412,0.030404729,0.231045093,141.1,2289700,0.059964187,0.021880596,0.037734201,0.102502511,0.060925012,0.049526139,0.065510766,0.117919378,0.034152946,0.059090711,0.049351443,0.075075337,0.047735511,0.059047037,0.009520898,0.150063327,75503.71224,99.4,7.5,4082138.966,0.038641691,0.015894827,0.019504745,0.037940148,0.004850345,0.004928033,0.007378532,0.002451646,0.001687392,0.00078667,0.001134399,0.003230991,0.861570582
1/9/19,Atlantic,13.27348485,80.7789916,8.369747899,133.3,8.063636364,2419877,0.970189422,0.238214373,0.142392611,0.22498156,0.170640496,0.045064456,0.178431317,135.7287497,1124500,0.073454869,0.01458426,0.03921743,0.071943086,0.076389506,0.04535349,0.032103157,0.157847932,0.035126723,0.071676301,0.03921743,0.051489551,0.070787016,0.047576701,0.008448199,0.164784349,45446.59214,100.3,5.836338579,2334674.786,0.06874802,0.039307938,0.040893085,0.0499985,0.016146783,0.015482542,0.012542392,0.005845954,0.005719131,0.003197119,0.002812883,0.009124859,0.730180793
1/9/19,British Columbia,12.19248826,105.6101852,10.6712963,158.0023474,1.256807512,5041747,0.982149526,0.206196043,0.143182236,0.210618686,0.194629772,0.043923107,0.201154197,128.9,2643900,0.077499149,0.009153145,0.039373653,0.093120012,0.063693786,0.064715004,0.019062748,0.127198457,0.049018495,0.068799879,0.046711298,0.083550815,0.042702069,0.056545255,0.005938197,0.152918038,53950.4131,108,8.3,4744269.127,0.093488212,0.111576498,0.012108045,0.034685433,0.005492968,0.012920546,0.014148157,0.013580499,0.014489062,0.008963658,0.003667168,0.011528635,0.663351119
1/9/19,Manitoba/Saskatchewan,7.605673759,51.40993377,8.417218543,282.3432624,1.021276596,2514635,1.010784101,0.174404037,0.191856281,0.188543996,0.202383039,0.041006781,0.201451531,135.5203227,1221600,0.06237721,0.0568926,0.031106745,0.078258022,0.077030124,0.053045187,0.023821218,0.149803536,0.034544859,0.075392927,0.043631303,0.044286182,0.054354944,0.054027505,0.012688278,0.148739358,57485.49823,101.3818473,8.264081331,2364231.571,0.018260312,0.008037351,0.024772325,0.039161864,0.005556898,0.003137001,0.007234783,0.00097259,0.002025109,0.002876072,0.00148184,0.00403857,0.882445285
1/9/19,Ontario,15.38974359,74.27013889,8.694444444,106.6525641,37.36025641,14384285,0.977155561,0.189106514,0.159110938,0.211402017,0.200853774,0.043122842,0.196189072,135.2,7286000,0.063491628,0.010211364,0.043631622,0.073730442,0.073771617,0.08012627,0.004652759,0.11715619,0.041476805,0.106601702,0.038869064,0.087071095,0.048394181,0.051825419,0.007782048,0.151207796,55289.01045,104.4,7.1,13653453.63,0.068150733,0.046795965,0.041144143,0.025595142,0.018404248,0.015416995,0.010416074,0.009540593,0.005883548,0.002709617,0.004589771,0.008762197,0.742590973
1/9/19,Quebec,11.87757009,85.9967033,9.071428571,180.3149533,12.81775701,8408081,0.993750565,0.212451223,0.159063765,0.207954834,0.176755295,0.045711845,0.1978049,129.3,4237000,0.063039887,0.012886476,0.044441822,0.058248761,0.065022422,0.056384234,0.009487845,0.139391079,0.04028794,0.117677602,0.039839509,0.077956101,0.058838801,0.049256549,0.006348832,0.160892141,47762.57298,103.1,6.7,8143155.868,0.008598793,0.004134097,0.006742202,0.004264113,0.003306984,0.001434727,0.000957793,0.001131446,0.000470129,0.000150918,0.000386069,0.000752206,0.967670524
1/10/19,Alberta,3.340711462,17.89423868,3.75308642,426.4075099,0,4311439,1.016472616,0.155596106,0.189188213,0.195753998,0.197833412,0.030404729,0.231045093,141.4,2290100,0.059036723,0.022182437,0.038207939,0.102397275,0.06322868,0.049779486,0.064102004,0.121435745,0.033797651,0.058512729,0.047596175,0.073228243,0.048294834,0.05999738,0.009082573,0.149120126,75455.99116,99.3,7.5,4082138.966,0.055126766,0.021121381,0.01450574,0.016151526,0.008321244,0.004888878,0.03511914,0.001849284,0.000792688,0.001270935,0.001022296,0.00133872,0.838491401
1/10/19,Atlantic,6.333333333,165.3188525,13.78688525,312.0123188,0.026086957,2423203,0.970182157,0.238209437,0.142395317,0.224977279,0.170646636,0.045065467,0.178430659,136.6645446,1126100,0.073439304,0.01465234,0.038984104,0.072373679,0.074593731,0.044756238,0.032590356,0.160820531,0.035698428,0.070420034,0.03836249,0.052038007,0.069532013,0.047686706,0.0086138,0.165438238,45441.2381,100.1,5.834663828,2334674.786,0.034434218,0.012331941,0.02974762,0.008168888,0.011214828,0.003378746,0.003029813,0.001955918,0.003399942,0.001062701,0.001071624,0.00343651,0.886767251
1/10/19,British Columbia,7.797807018,85.48571429,9.447004608,266.2201754,0,5052131,0.982149526,0.206196043,0.143182236,0.210618686,0.194629772,0.043923107,0.201154197,129.4,2632800,0.076306594,0.009647524,0.039995442,0.094158311,0.065481617,0.062708903,0.019257065,0.1243543,0.049680948,0.068748101,0.047402005,0.084738681,0.041856579,0.055834093,0.006381039,0.1534488,53911.25691,108,8.3,4744269.127,0.021548106,0.005293893,0.017806587,0.010010837,0.007346603,0.003775217,0.002641869,0.001205841,0.002134663,0.000324236,0.00082726,0.002182638,0.924902251
1/10/19,Manitoba/Saskatchewan,1.301298701,23.96666667,5.126666667,437.6246753,0,2517504,1.010783517,0.17440399,0.191855814,0.188544288,0.202383872,0.041006541,0.201451162,136.7043459,1224100,0.064047055,0.055877788,0.031043215,0.079650355,0.075974185,0.052691774,0.024589494,0.150477902,0.035618005,0.074340332,0.043133731,0.044849277,0.05473409,0.054815783,0.01282575,0.145331264,57471.39026,101.4980056,8.268954222,2364231.571,0.110431173,0.058179981,0.055254844,0.02596227,0.020833227,0.018029599,0.012112553,0.015614265,0.007067026,0.002223023,0.008974159,0.013413339,0.651904541
1/10/19,Ontario,5.824855491,82.63766234,11.64285714,302.9208092,3.5,14413055,0.977155561,0.189106514,0.159110938,0.211402017,0.200853774,0.043122842,0.196189072,135.6,7288400,0.063100269,0.010015916,0.044289556,0.07203227,0.073116185,0.079921519,0.004459141,0.117680149,0.040818287,0.108597223,0.038458372,0.087797047,0.048776137,0.052206246,0.007752044,0.150979639,55295.0536,104.5,7.1,13653453.63,0.060291303,0.019313817,0.037822054,0.072114725,0.006390504,0.009968814,0.008879092,0.002668805,0.003267891,0.00140694,0.002431881,0.006575039,0.768869134
1/10/19,Quebec,2.253543307,78.68297872,11.50531915,377.6582677,0.112598425,8418646,0.993750565,0.212451223,0.159063765,0.207954834,0.176755295,0.045711845,0.1978049,129.4,4259600,0.064090525,0.01349892,0.044440793,0.058268382,0.064301812,0.055357311,0.009320124,0.139261903,0.040661095,0.117076721,0.039933327,0.077519016,0.058104047,0.049699502,0.006221241,0.162245281,47784.55145,103.2,6.7,8143155.868,0.04293136,0.016345736,0.021765201,0.040841257,0.005153327,0.005309341,0.008188476,0.002649622,0.001661303,0.000752667,0.001152575,0.003452777,0.849796357
1/11/19,Alberta,-3.689285714,19.13099174,5.582644628,634.4031746,0,4315710,1.016472616,0.155596106,0.189188213,0.195753998,0.197833412,0.030404729,0.231045093,140.7,2312700,0.058805725,0.022441302,0.038007524,0.104120725,0.063821507,0.049163316,0.065724045,0.121027371,0.033467376,0.058805725,0.047390496,0.073636875,0.047736412,0.058589527,0.009901846,0.147360228,75078.32082,99.3,7.5,4082138.966,0.072600131,0.039082799,0.044053498,0.052984736,0.016800974,0.016039569,0.013056784,0.006039311,0.005837556,0.003238389,0.002924632,0.009889457,0.717452164
1/11/19,Atlantic,0.751824818,157.7330579,13.46280992,481.9788321,0,2423464,0.970180293,0.238208193,0.142395565,0.22497595,0.170648479,0.045066116,0.17843048,135.6333507,1123300,0.072643105,0.015935191,0.03703374,0.072287011,0.073622363,0.04460073,0.033739874,0.161310425,0.036143506,0.069705333,0.037834951,0.051722603,0.070595567,0.047627526,0.008635271,0.166562806,45358.24385,100,5.836262464,2334674.786,0.098189425,0.111370855,0.013082824,0.035629475,0.005924632,0.014199671,0.014897802,0.014683359,0.014891041,0.008919526,0.00453896,0.012553839,0.651118591
1/11/19,British Columbia,4.235840708,164.2227907,13.25116279,382.5774336,0,5055131,0.982149526,0.206196043,0.143182236,0.210618686,0.194629772,0.043923107,0.201154197,128.9,2644700,0.077626952,0.009830983,0.041895111,0.094566491,0.063787953,0.063409839,0.019094793,0.122962907,0.051083299,0.067531289,0.046734979,0.084054902,0.041592619,0.056376905,0.006579196,0.152871781,53812.24313,107.8,8.3,4744269.127,0.03190554,0.017241188,0.017284437,0.053015816,0.000603593,0.006924627,0.004090753,0.000625593,0.002253838,0.006590693,0.000687041,0.003634846,0.855142035
1/11/19,Manitoba/Saskatchewan,-8.739072848,16.99315068,5.075342466,755.2364238,0,2519424,1.010782663,0.174403922,0.19185513,0.188544714,0.202385093,0.041006189,0.201450623,135.9579147,1235200,0.063147668,0.054242228,0.03068329,0.081444301,0.077477332,0.052056347,0.023801813,0.150906736,0.034893135,0.07423899,0.043960492,0.04630829,0.053918394,0.054889896,0.012386658,0.14564443,57266.03358,101.406543,8.276451954,2364231.571,0.072694192,0.047059772,0.043435849,0.026616062,0.019587558,0.016297288,0.010879859,0.010242057,0.006015096,0.002709127,0.004865102,0.009544269,0.73005377
1/11/19,Ontario,-2.391525424,75.70974026,11.44155844,579.4367232,0,14425365,0.977155561,0.189106514,0.159110938,0.211402017,0.200853774,0.043122842,0.196189072,135.1,7295500,0.063285587,0.010019875,0.044808444,0.072949078,0.073195806,0.079226921,0.004290316,0.118250977,0.03961346,0.107504626,0.03848948,0.088739634,0.048660133,0.052868206,0.007566308,0.150531149,55168.75298,104.6,7.1,13653453.63,0.010179404,0.004002342,0.007650438,0.004957195,0.003540703,0.001504465,0.001086329,0.001560697,0.000677964,0.000164015,0.000422802,0.000867794,0.963385853
1/11/19,Quebec,-4.563909774,91.95860215,12.61290323,643.7067669,0,8422551,0.993750565,0.212451223,0.159063765,0.207954834,0.176755295,0.045711845,0.1978049,128.9,4286000,0.063555763,0.013322445,0.045007,0.058096127,0.066448903,0.055599627,0.00944937,0.138170789,0.040247317,0.116892207,0.039384041,0.079701353,0.058166122,0.049650023,0.006252916,0.160055996,47699.68538,103.5,6.7,8143155.868,0.055126766,0.021121381,0.01450574,0.016151526,0.008321244,0.004888878,0.03511914,0.001849284,0.000792688,0.001270935,0.001022296,0.00133872,0.838491401
1/12/19,Alberta,-7.308661417,14.91563786,3.851851852,749.5807087,0,4319982,1.016472616,0.155596106,0.189188213,0.195753998,0.197833412,0.030404729,0.231045093,140.5,2295500,0.058767153,0.023219342,0.037682422,0.100980179,0.064778915,0.04874755,0.063951209,0.122979743,0.033326073,0.059464169,0.048791113,0.074057939,0.046482248,0.059681986,0.009540405,0.147549553,75029.42374,99.4,7.5,4082138.966,0.048076845,0.01302482,0.031031558,0.00982896,0.011753283,0.00388569,0.003694889,0.002005072,0.004002035,0.001142067,0.001180411,0.004168293,0.866206077
1/12/19,Atlantic,-4.62826087,84.42396694,10.12396694,651.176087,0,2423727,0.970178425,0.238206946,0.14239582,0.224974617,0.170650323,0.045066765,0.1784303,134.8512551,1123900,0.071803541,0.015036925,0.037369873,0.073672035,0.074917697,0.043687161,0.034433668,0.161046356,0.037102945,0.069935048,0.037191921,0.050983184,0.070557879,0.048046979,0.008452709,0.165762078,45388.80157,100,5.836060903,2334674.786,0.033607318,0.005211059,0.020544515,0.013720286,0.008422718,0.004514592,0.002921324,0.001246545,0.00206861,0.00032271,0.000973732,0.002673425,0.903773167
1/12/19,British Columbia,0.987168142,177.1957944,13.42056075,486.8150442,0,5058131,0.982149526,0.206196043,0.143182236,0.210618686,0.194629772,0.043923107,0.201154197,129,2656900,0.077722157,0.009334186,0.042982423,0.094659189,0.063306861,0.064774737,0.018931838,0.121156235,0.049267944,0.067635214,0.047084949,0.087319809,0.042041477,0.055779292,0.005194023,0.152809665,53882.86923,107.7,8.3,4744269.127,0.01752624,0.014274434,0.055638908,0.005824413,0.036703764,0.022490397,0.008622691,0.005876086,0.001344791,0.000658622,0.00154534,0.005000929,0.824493385
1/12/19,Manitoba/Saskatchewan,-11.15973154,11.90827586,3.551724138,864.3993289,0,2521345,1.010781808,0.174403854,0.191854447,0.188545141,0.202386313,0.041005837,0.201450083,135.7273319,1235200,0.063552461,0.054808938,0.031169041,0.079663212,0.076667746,0.05246114,0.024449482,0.151149611,0.034569301,0.075129534,0.043555699,0.045255829,0.054404145,0.054404145,0.012467617,0.146292098,57247.25,101.2611643,8.276023392,2364231.571,0.069283679,0.019515361,0.041971783,0.073838341,0.00712536,0.01048891,0.009407959,0.002797292,0.003190582,0.001379848,0.002384627,0.006930412,0.751685845
1/12/19,Ontario,-5.149714286,55.40903226,8.683870968,676.3748571,0,14437675,0.977155561,0.189106514,0.159110938,0.211402017,0.200853774,0.043122842,0.196189072,135,7316200,0.06327055,0.010702277,0.044654329,0.071731227,0.07379514,0.079358137,0.004428528,0.119392581,0.039692737,0.107788196,0.03918701,0.088105847,0.047975725,0.053169678,0.007517564,0.149230475,55227.1632,104.6,7.1,13653453.63,0.047635095,0.016787539,0.024255987,0.043906928,0.005468103,0.0057127,0.009075489,0.002859856,0.001633488,0.000719196,0.001169516,0.003684981,0.837091123
1/12/19,Quebec,-10.0870229,71.16553672,9.282485876,840.9916031,0,8426457,0.993750565,0.212451223,0.159063765,0.207954834,0.176755295,0.045711845,0.1978049,128.9,4304500,0.063166454,0.013404577,0.045998374,0.059124172,0.066163317,0.054733419,0.00989662,0.137437565,0.040724823,0.116087815,0.040051109,0.079753746,0.057939366,0.050458822,0.006435126,0.158624695,47737.26872,103.5,6.7,8143155.868,0.076590945,0.038819851,0.047410412,0.056092836,0.017464081,0.016599919,0.013578597,0.006232785,0.005952437,0.003276891,0.003037761,0.01070734,0.704236146
1/1/20,Alberta,-7.991699605,12.39176955,3.802469136,775.416996,0,4324254,1.01626996,0.161139897,0.188346956,0.19312358,0.194861891,0.03079389,0.231534033,140.5,2294400,0.055482915,0.022838215,0.036915969,0.101290098,0.064766388,0.048291492,0.064069038,0.123169456,0.032949791,0.058097978,0.048117155,0.075967573,0.047419805,0.058359484,0.009109135,0.153155509,73289.37278,99.3,7.5,4140785.278,0.080194244,0.111502903,0.009538972,0.031803151,0.004350648,0.009673833,0.012043226,0.010678166,0.013264653,0.009041191,0.001922048,0.008873436,0.697113529
1/1/20,Atlantic,-6.572992701,117.0630252,11.64705882,714.8394161,0,2423990,0.971389915,0.243290672,0.141191453,0.220163326,0.17102169,0.045839932,0.178209092,135.1169943,1134200,0.071504144,0.014635867,0.037471345,0.073443837,0.075912537,0.044436607,0.034209134,0.160553694,0.037383178,0.07000529,0.037118674,0.050872862,0.072209487,0.047346147,0.008904955,0.163992241,45807.07463,100.1,5.831621287,2367167.988,0.014240957,0.011819994,0.007690117,0.033893478,0.000284819,0.003702649,0.005126745,0.000854457,0.002136144,0.001851324,0.000427229,0.00341783,0.914554258
1/1/20,British Columbia,1.062280702,134.2701835,10.90366972,483.6245614,0,5061132,0.983590334,0.209421912,0.14192367,0.204701525,0.195556583,0.04431462,0.203782922,129.1,2666700,0.079949001,0.009262384,0.045074437,0.091948851,0.062324221,0.063336708,0.018187273,0.121235985,0.050886864,0.065436682,0.046311921,0.088311396,0.043049462,0.056586793,0.005399933,0.152698091,54268.03006,107.6,8.3,4846189.852,0.014956226,0.00729572,0.01848249,0.031614786,0.002431907,0.003283074,0.006201362,0.001215953,0.002431907,0.003526265,0.002188716,0.002188716,0.904182879
1/1/20,Manitoba/Saskatchewan,-17.21866667,15.11724138,4.372413793,1043.861333,0,2523266,1.012889878,0.178850558,0.191328894,0.185019809,0.200678914,0.040885319,0.20288566,135.6190811,1236200,0.063258372,0.055169066,0.031305614,0.08065038,0.077495551,0.051690665,0.024187025,0.151108235,0.034864909,0.075715904,0.042630642,0.045866365,0.054441029,0.053551205,0.011729494,0.146335544,56211.17563,101.3237395,8.268456485,2396299.215,0.055851171,0.045765004,0.03478055,0.022638524,0.015183808,0.012980823,0.009090668,0.007669893,0.005476194,0.002696455,0.003832988,0.006743313,0.777290612
1/1/20,Ontario,-12.39147727,50.59354839,9.470967742,887.5625,0,14449986,0.979964589,0.192439118,0.157652983,0.20696693,0.201456747,0.04352552,0.197729725,135.2,7342400,0.062377424,0.011127152,0.044413271,0.069895402,0.074022118,0.079442689,0.004903029,0.119715624,0.039088037,0.106817934,0.0395511,0.088145565,0.048049684,0.053116147,0.007191109,0.152143713,55558.4232,104.5,7.1,13885093.62,0.005163444,0.004538755,0.00459732,0.002703732,0.00268421,0.001239617,0.000653971,0.000429474,0.000156172,0.000117129,0.000292823,0.000488038,0.976935315
